fig:gauging-graph	chap3.tex	3275	label
fig:half-spage-gauging	chap3.tex	3618	label
fig:Pachner2d	chap3.tex	3358	label
fig:STEP1	chap3.tex	5858	label
fig:STEP1-unoriented	chap3.tex	5651	label
fig:STEP3	chap3.tex	6031	label
fig:STEP4	chap3.tex	6214	label
fig:TVbdy-STEP1	chap3.tex	6928	label
fig:TVbdy-STEP2	chap3.tex	7054	label
fig:type1-3Pachner	chap3.tex	3355	label
fig:type2-4Pachner	chap3.tex	3320	label
Hilb	chap3.tex	271	myexample
hypo:anomaly-inflow	chap3.tex	1866	myhypo
lem:MS	chap3.tex	3872	mylem
lem:nondegen-pairing	chap3.tex	3936	mylem
lem:simple-hom	chap3.tex	3756	mylem
lem:spherical-partition	chap3.tex	4160	mylem
lem:statesum-premon	chap3.tex	7260	mylem
lem:statesum-preTQFT	chap3.tex	7174	mylem
lem:trivalent-ladder	chap3.tex	7361	mylem
lem:trivalent-Lk	chap3.tex	7550	mylem
lem:TVBW-1	chap3.tex	4690	mylem
predef:pform-gauge-field	chap3.tex	2757	label
prop:classifying-space-Kpi1	chap3.tex	2100	myprop
prop:connection-functor	chap3.tex	2430	myprop
prop:domainwall-gauged	chap3.tex	3579	mypropph
prop:gaiging-graph-invariance	chap3.tex	3278	myprop
prop:group-cohomology	chap3.tex	2389	myprop
prop:pullback-isom	chap3.tex	2019	myprop
prop:symcat-2d-gauged	chap3.tex	3501	mypropph
prop:symtrans-gauging	chap3.tex	3736	mypropph
prop:TV-TQFT	chap3.tex	7343	myprop
prop:universal-basic	chap3.tex	2078	myprop
prop:universal-contractible	chap3.tex	2092	myprop
subfig:STEP1-branch	chap3.tex	5855	label
subfig:STEP1-oriented	chap3.tex	5782	label
thm:group-cohomology-top	chap3.tex	2376	mytheo
thm:hg-EilenbergMacLane	chap3.tex	3114	mytheo
thm:inftyGrpd	chap3.tex	3063	mytheo
thm:Milnor-const	chap3.tex	2130	mytheo
thm:modulecat	chap3.tex	3702	mytheo
thm:MP-polytope	chap3.tex	5297	mytheo
thm:NG-nonrel	chap3.tex	1622	mytheo
thm:NG-nonrel-count	chap3.tex	1634	mytheo
thm:NG-relativistic	chap3.tex	1429	mytheo
thm:Pachner	chap3.tex	5043	mytheo
thm:pform-CMW	chap3.tex	1714	mytheoph
thm:PL-combinatorial	chap3.tex	5012	mytheo
thm:TV-bdy	chap3.tex	7116	mytheo
thm:TV-closed	chap3.tex	6269	mytheo
TV:STEP1	chap3.tex	5656	label
TV:STEP2	chap3.tex	5863	label
TV:STEP3	chap3.tex	5872	label
TV:STEP4	chap3.tex	6035	label
TV:STEP5	chap3.tex	6218	label
conj:gravitational-anomaly	chap4.tex	210	myconjph
conj:remote-detectable	chap4.tex	868	myconjph
conj:TO-BFC	chap4.tex	479	myconjph
def:anomalousQP	chap4.tex	206	mydefph
def:anyon	chap4.tex	486	mydef
def:bosonic-lattice-model	chap4.tex	25	mydefph
def:ev-coev-balanced	chap4.tex	774	mydef
def:gapped	chap4.tex	65	mydefph
def:gappedQL	chap4.tex	122	mydefph
def:MTC	chap4.tex	896	mydef
def:Muger-center	chap4.tex	876	mydef
def:nondegen-BFC	chap4.tex	886	mydef
def:quantum-phase	chap4.tex	153	mydefph
def:stableTO	chap4.tex	555	mydefph
def:stacking	chap4.tex	176	myexample
def:TC	chap4.tex	302	label
def:TD	chap4.tex	245	mydefph
def:trivialTO	chap4.tex	165	myexample
def:unitary	chap4.tex	618	mydef
def:unitary-monoidal	chap4.tex	647	mydef
eq:dim-S	chap4.tex	999	label
eq:tau-	chap4.tex	1055	label
ex:Haah	chap4.tex	135	myexample
ex:toric-emf	chap4.tex	264	myexample
ex:toric-loc	chap4.tex	427	myexample
ex:toric-semisimple	chap4.tex	519	myexample
fig:creanh	chap4.tex	685	label
fig:gapped	chap4.tex	118	label
fig:TD-braiding	chap4.tex	842	label
fig:TD-braiding-full	chap4.tex	817	label
fig:TD-braiding-half	chap4.tex	839	label
hypo:homotopic-equal	chap4.tex	587	myhypo
lem:rdual-unitary	chap4.tex	695	mylem
prop:monoidalTO	chap4.tex	188	mypropph
prop:MTC	chap4.tex	908	myprop
prop:remote-detectable	chap4.tex	891	mypropph
prop:sk0-braided	chap4.tex	846	mypropph
prop:sk0-category	chap4.tex	499	mypropph
prop:sk0-unitaryfusion	chap4.tex	688	mypropph
prop:spherical-unitary	chap4.tex	715	myprop
prop:TD	chap4.tex	423	myprop
prop:unitary-Cstar	chap4.tex	639	myprop
thm:gapped-decay	chap4.tex	226	mytheo
conj:CGW	chap5.tex	21	myconjph
def:blat-G-equiv	chap5.tex	87	mydef
def:Gequiv-bqp	chap5.tex	128	mydefph
def:semiprod-group-inner	chap5.tex	77	mydef
def:SPT-traditional	chap5.tex	137	mydefph
def:SRE	chap5.tex	57	mydefph
eq:LU	chap5.tex	35	label
prop:LU	chap5.tex	29	mypropph
prop:SPT-CGLW	chap5.tex	166	myprop
